restaurant_id,name,city,locality,cuisines,avg_cost_for_two,currency,rating,votes
5687,Chocolate Junction,Bengaluru,Brigade Road,Desserts,200.0,INR,3.8,29
5688,Lassi House,Bengaluru,Brigade Road,"Beverages, Desserts",150.0,INR,0.0,0
5689,Aishwarya Uphar,Bengaluru,Brigade Road,"South Indian, North Indian",150.0,INR,0.0,0
5690,Ultra Biriyani Paradise,Bengaluru,Brigade Road,Biryani,300.0,INR,3.3,9
5693,Khally Wally,Bengaluru,Brigade Road,"Biryani, Kebab",250.0,INR,0.0,0
5694,Stir Fry,Bengaluru,Brigade Road,"Chinese, Momos",500.0,INR,4.0,209
5695,Natural Ice Cream,Bengaluru,Brigade Road,"Ice Cream, Desserts",150.0,INR,4.2,221
5696,New Arya Bhavan,Bengaluru,Brigade Road,"Street Food, Beverages, North Indian",300.0,INR,3.1,23
5697,AM Biryani Junction,Bengaluru,Brigade Road,"North Indian, Chinese, Biryani",300.0,INR,0.0,0
5698,Kabab and Biryani Centre,Bengaluru,Brigade Road,"North Indian, Fast Food",300.0,INR,0.0,0
5699,Chocolate Philosophy,Bengaluru,Brigade Road,Desserts,500.0,INR,0.0,0
5700,Sandhya Sagar,Bengaluru,Brigade Road,"North Indian, Chinese, South Indian",300.0,INR,0.0,0
5701,Aruba's Lucknow Sheermal House,Bengaluru,Brigade Road,"Lucknowi, Kebab, Rolls",400.0,INR,0.0,0
5702,Cake My Day,Bengaluru,Brigade Road,Desserts,450.0,INR,0.0,0
5703,Shilpa Vegetarian Restaurant,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese",350.0,INR,0.0,0
5704,Pappu BC,Bengaluru,Brigade Road,"North Indian, Biryani",300.0,INR,0.0,0
5705,Chaat Chatore,Bengaluru,Brigade Road,"Fast Food, Street Food",150.0,INR,0.0,0
5706,AAlvina Restaurant,Bengaluru,Brigade Road,"North Indian, South Indian, Chinese",400.0,INR,0.0,0
5708,Mughals Restaurant,Bengaluru,Brigade Road,"Mughlai, North Indian, Chinese, Biryani, Seafood",550.0,INR,3.2,17
5709,Sri Krishna Foodline,Bengaluru,Brigade Road,North Indian,100.0,INR,3.3,4
5710,Indy's Comfort Food,Bengaluru,Brigade Road,"North Indian, Beverages, Fast Food",300.0,INR,4.1,399
5711,Just Baked,Bengaluru,Brigade Road,"Bakery, Desserts",400.0,INR,0.0,0
5712,Ambur Hot Dum Biriyani,Bengaluru,Brigade Road,Biryani,250.0,INR,0.0,0
5713,Sri Sai Sagar Food,Bengaluru,Brigade Road,"Street Food, Fast Food, North Indian",300.0,INR,0.0,0
5714,La Mirch,Bengaluru,Brigade Road,"North Indian, Kashmiri",400.0,INR,0.0,0
5715,FixMyNutrition,Bengaluru,Brigade Road,"Salad, Asian, Continental, Healthy Food",500.0,INR,0.0,0
5716,The Nourished Kitchen,Bengaluru,Brigade Road,"Asian, Continental, Healthy Food",400.0,INR,0.0,0
5717,Night Kitchen,Bengaluru,Brigade Road,"North Indian, Fast Food, Chinese",600.0,INR,0.0,0
5718,Lazeez Khana,Bengaluru,Brigade Road,"Arabian, North Indian, Fast Food",300.0,INR,0.0,0
5719,21 Corner Haus Cafe,Bengaluru,Brigade Road,"North Indian, Chinese, Biryani",300.0,INR,0.0,0
5720,The Taste Adda,Bengaluru,Brigade Road,"North Indian, Fast Food, Beverages",200.0,INR,0.0,0
5721,Lassi Corner,Bengaluru,Brigade Road,"Beverages, Desserts",300.0,INR,0.0,0
5722,Tasty Treats,Bengaluru,Brigade Road,"South Indian, Chinese, Fast Food",350.0,INR,0.0,0
5723,Agnihotri Cuisines,Bengaluru,Brigade Road,"Chinese, North Indian, Fast Food",500.0,INR,0.0,0
5724,Chaithanya Andhra Style Family Restaurant,Bengaluru,Brigade Road,"Andhra, North Indian, Chinese",600.0,INR,3.2,4
5725,The Sugar Therapy,Bengaluru,Brigade Road,"Desserts, Bakery",500.0,INR,3.8,25
5726,Al Sadique Restaurant,Bengaluru,Brigade Road,"Mughlai, North Indian, Street Food",350.0,INR,3.5,31
5727,Shake N Snack,Bengaluru,Brigade Road,"Beverages, Fast Food",200.0,INR,3.6,18
5728,Backyard,Bengaluru,Brigade Road,"Continental, South Indian, Fast Food",400.0,INR,0.0,0
5729,New Kohinoor Hotel,Bengaluru,Brigade Road,North Indian,450.0,INR,3.2,9
5731,Magic Biryani,Bengaluru,Brigade Road,"Biryani, Kebab",150.0,INR,0.0,0
5732,RR Catering,Bengaluru,Brigade Road,"North Indian, Chinese, Biryani",350.0,INR,3.4,10
5733,Belgian Waffle,Bengaluru,Brigade Road,Desserts,250.0,INR,0.0,0
5734,Ambur Hot Dum Biryani,Bengaluru,Brigade Road,"Biryani, Kebab",250.0,INR,3.1,6
5735,Jerome Coffee & Food court,Bengaluru,Brigade Road,"South Indian, Street Food",150.0,INR,0.0,0
5736,Kanis Kitchen,Bengaluru,Brigade Road,South Indian,250.0,INR,3.6,14
5737,Hit and Run,Bengaluru,Brigade Road,"Fast Food, Continental",350.0,INR,3.7,15
5738,Bhaiyajees,Bengaluru,Brigade Road,"North Indian, South Indian",300.0,INR,3.7,16
5739,Le ChÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©ri,Bengaluru,Brigade Road,"Bakery, Desserts",350.0,INR,3.8,33
5740,The Donut Baker,Bengaluru,Brigade Road,Desserts,150.0,INR,3.0,31
5741,Cake of the Day,Bengaluru,Brigade Road,Bakery,150.0,INR,3.5,19
5742,Bhaiya Ji Food Court,Bengaluru,Brigade Road,"North Indian, Street Food",150.0,INR,3.0,16
5743,Chinese Corner,Bengaluru,Brigade Road,Chinese,200.0,INR,0.0,0
5744,Grahaira,Bengaluru,Brigade Road,North Indian,300.0,INR,0.0,0
5746,Zaiqa,Bengaluru,Brigade Road,"North Indian, Chinese",350.0,INR,3.4,8
5747,Rescafe,Bengaluru,Brigade Road,Beverages,100.0,INR,3.8,41
5748,Bhaiyaji Food Court,Bengaluru,Brigade Road,"North Indian, Mithai",300.0,INR,3.4,27
5749,Tandoor Da Funda,Bengaluru,Brigade Road,North Indian,350.0,INR,3.6,15
5750,Kung Foods,Bengaluru,Brigade Road,Chinese,500.0,INR,0.0,0
5751,Food Court,Bengaluru,Brigade Road,Fast Food,100.0,INR,0.0,0
5752,Rabiya Caterers,Bengaluru,Brigade Road,Mughlai,600.0,INR,0.0,0
5753,Cake Couture,Bengaluru,Brigade Road,"Bakery, Desserts",350.0,INR,0.0,0
5754,Adithya Tiffin Centre,Bengaluru,Brigade Road,North Indian,200.0,INR,0.0,0
5755,Jhonsons Happy Kitchen,Bengaluru,Brigade Road,"South Indian, Chinese",300.0,INR,0.0,0
5756,Hunger House 32,Bengaluru,Brigade Road,"North Indian, Chinese",300.0,INR,0.0,0
5758,FNP Cakes N More,Bengaluru,Brigade Road,Bakery,700.0,INR,0.0,0
5759,Bhartiya Jalpan,Bengaluru,Brigade Road,"North Indian, Street Food, Chinese",800.0,INR,0.0,0
5761,Batter Splatter,Bengaluru,Brigade Road,Bakery,350.0,INR,3.3,5
5762,Malabar Kitchen,Bengaluru,Brigade Road,"Kerala, North Indian, Chinese",300.0,INR,3.2,5
5763,Vasudev Adiga's,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese, Street Food",250.0,INR,3.0,53
5764,Skyline Family Restaurant,Bengaluru,Brigade Road,"North Indian, Chinese, Seafood, Mangalorean",550.0,INR,3.4,33
5765,Casa Express,Bengaluru,Brigade Road,"Chinese, Italian",400.0,INR,2.6,26
5766,Pappu Chaiwalla,Bengaluru,Brigade Road,"Fast Food, Tea, Beverages",300.0,INR,3.3,33
5767,The French Loaf,Bengaluru,Brigade Road,"Bakery, Desserts",300.0,INR,2.8,142
5768,Shiv Sagar,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese",800.0,INR,0.0,0
5769,LocalHost,Bengaluru,Brigade Road,"Fast Food, Street Food, Beverages",100.0,INR,0.0,0
5770,Shiv Sagar,Bengaluru,Brigade Road,"South Indian, Street Food, North Indian",250.0,INR,0.0,0
5771,Royal Tea House,Bengaluru,Brigade Road,North Indian,100.0,INR,0.0,0
5772,Fortune,Bengaluru,Brigade Road,South Indian,300.0,INR,0.0,0
5773,Hyper Scoop,Bengaluru,Brigade Road,"Desserts, Ice Cream",300.0,INR,0.0,0
5774,Siddique Kabab Centre,Bengaluru,Brigade Road,"Mughlai, Kebab, Chinese",550.0,INR,3.9,430
5775,Akshaya Sambrama Veg Restaurant,Bengaluru,Brigade Road,"South Indian, Chinese",200.0,INR,3.2,13
5776,Nawab's Kolkatta Roll,Bengaluru,Brigade Road,"Street Food, Rolls",150.0,INR,3.4,4
5777,Kamat Restaurant,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese, Desserts, Juices",400.0,INR,3.6,31
5778,Royal Restaurant,Bengaluru,Brigade Road,"North Indian, Chinese",200.0,INR,3.2,7
5779,Shree Sadguru Refreshment,Bengaluru,Brigade Road,"South Indian, Chinese",400.0,INR,3.2,4
5780,Shan Restaurant,Bengaluru,Brigade Road,"Kerala, Chinese, South Indian, North Indian",400.0,INR,3.0,20
5781,Hotel Nisarga Grand,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese",500.0,INR,3.6,32
5782,Wow Tasty Food,Bengaluru,Brigade Road,"Chinese, Fast Food",300.0,INR,0.0,0
5783,Baahubelly,Bengaluru,Brigade Road,"South Indian, North Indian",500.0,INR,3.8,69
5784,Kerala Kitchen,Bengaluru,Brigade Road,"Kerala, South Indian",200.0,INR,3.2,31
5785,Hatti Punjab Di,Bengaluru,Brigade Road,"North Indian, Chinese",550.0,INR,2.8,20
5786,Safa Hotel,Bengaluru,Brigade Road,"North Indian, Biryani",200.0,INR,0.0,0
5787,Hotel New Sagar,Bengaluru,Brigade Road,"North Indian, Chinese, Biryani",300.0,INR,0.0,0
5788,Apsara Hotel,Bengaluru,Brigade Road,North Indian,150.0,INR,0.0,0
5789,Cool Corner Arun Ice Cream,Bengaluru,Brigade Road,"Desserts, Ice Cream",200.0,INR,3.5,8
5790,Deccan Spices,Bengaluru,Brigade Road,"Biryani, Mughlai, Fast Food",500.0,INR,3.7,23
5791,Fahad Kabab Centre,Bengaluru,Brigade Road,"Kebab, Chinese, Biryani",150.0,INR,0.0,0
5792,Ambur Hot Dum Biryani,Bengaluru,Brigade Road,Biryani,300.0,INR,3.2,6
5793,Sri Rama,Bengaluru,Brigade Road,South Indian,200.0,INR,3.2,4
5794,Pooja Veg,Bengaluru,Brigade Road,South Indian,100.0,INR,3.1,9
5795,Happy Eats,Bengaluru,Brigade Road,"North Indian, Continental",300.0,INR,0.0,0
5796,Promac Foods,Bengaluru,Brigade Road,"North Indian, South Indian",250.0,INR,0.0,0
5797,Magic Box,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese",300.0,INR,3.3,21
5798,Priya's Punjabi,Bengaluru,Brigade Road,North Indian,,INR,3.8,33
5799,Sethi's,Bengaluru,Brigade Road,"North Indian, Chinese, Bbq",600.0,INR,0.0,0
5800,Hungry Birds,Bengaluru,Brigade Road,Chinese,300.0,INR,3.2,6
5801,Gowdara Naati Mane,Bengaluru,Brigade Road,"South Indian, Biryani",600.0,INR,0.0,0
5802,Sudama Restaurant,Bengaluru,Brigade Road,"South Indian, North Indian",,INR,0.0,0
5803,Cravisthan,Bengaluru,Brigade Road,"South Indian, North Indian",500.0,INR,0.0,0
5804,Funjabi,Bengaluru,Brigade Road,North Indian,600.0,INR,3.5,140
5805,Eatato Snack Bar,Bengaluru,Brigade Road,"North Indian, Fast Food",400.0,INR,3.3,11
5819,Keventers,Bengaluru,Brigade Road,"Desserts, Beverages, Ice Cream",400.0,INR,3.0,14
5820,Sweet Chariot,Bengaluru,Brigade Road,"Bakery, Fast Food",500.0,INR,3.5,9
5822,Baskin Robbins,Bengaluru,Brigade Road,"Ice Cream, Desserts",250.0,INR,3.7,24
5826,Lassi Shop,Bengaluru,Brigade Road,"Beverages, Ice Cream",200.0,INR,3.7,17
5827,Snow Gola,Bengaluru,Brigade Road,Desserts,150.0,INR,3.7,17
5829,Mist N Creams,Bengaluru,Brigade Road,Ice Cream,400.0,INR,0.0,0
5832,Ibaco,Bengaluru,Brigade Road,Desserts,300.0,INR,4.0,93
5835,Alchemy - The Chancery Pavilion,Bengaluru,Brigade Road,Modern Indian,2000.0,INR,4.3,446
5839,Fabelle Chocolate Boutique - ITC Gardenia,Bengaluru,Brigade Road,"Desserts, Ice Cream, Beverages",1250.0,INR,4.5,232
5841,Bhagatram Sweets,Bengaluru,Brigade Road,"Street Food, Mithai",300.0,INR,3.6,221
5849,Corner House Ice Cream,Bengaluru,Brigade Road,"Ice Cream, Desserts",400.0,INR,4.5,292
5850,The Bengaluru Brasserie - Hyatt Centric MG Road,Bengaluru,Brigade Road,"Continental, Asian, North Indian, South Indian",2000.0,INR,4.1,117
5854,Amma's Pastries,Bengaluru,Brigade Road,Bakery,400.0,INR,4.0,97
5855,Koshy's,Bengaluru,Brigade Road,"Bakery, Fast Food",300.0,INR,3.6,52
5859,Sugar & Spice - Taj MG Road Bengaluru,Bengaluru,Brigade Road,Desserts,800.0,INR,4.0,79
5861,Anand Sweets and Savouries,Bengaluru,Brigade Road,"Mithai, Street Food",400.0,INR,4.0,183
5863,ROYCE' Chocolate,Bengaluru,Brigade Road,Desserts,1000.0,INR,3.5,19
5865,Frozen Bottle,Bengaluru,Brigade Road,"Beverages, Desserts, Ice Cream",400.0,INR,3.7,19
5866,Fatima Bakery,Bengaluru,Brigade Road,"Bakery, Fast Food",300.0,INR,3.7,14
5867,Gandharva Bakery and Sweets,Bengaluru,Brigade Road,Bakery,400.0,INR,0.0,0
5868,Bakers 77,Bengaluru,Brigade Road,"Bakery, Fast Food",400.0,INR,0.0,0
5871,Just Bake,Bengaluru,Brigade Road,"Bakery, Desserts",400.0,INR,3.5,33
5872,Bowring Kulfi,Bengaluru,Brigade Road,"Ice Cream, Desserts",150.0,INR,4.0,100
5874,Santhanam Sweets & Savouries,Bengaluru,Brigade Road,"Mithai, Street Food",150.0,INR,3.9,34
5875,Smoor,Bengaluru,Brigade Road,Desserts,900.0,INR,4.1,63
5880,Shilpa Veg,Bengaluru,Brigade Road,"South Indian, Street Food, Beverages, Desserts",250.0,INR,3.6,37
5883,Sri Jayalakshmi Bakery,Bengaluru,Brigade Road,"Bakery, Beverages",250.0,INR,3.4,5
5885,Excelsior Bakery,Bengaluru,Brigade Road,Bakery,100.0,INR,3.6,15
5886,Drunken Monkey,Bengaluru,Brigade Road,"Beverages, Fast Food",400.0,INR,4.0,122
5887,The French Loaf,Bengaluru,Brigade Road,"Bakery, Desserts, Sandwich",400.0,INR,2.9,46
5889,Mithai Ghar,Bengaluru,Brigade Road,Mithai,200.0,INR,0.0,0
5893,Ooty Chocolates,Bengaluru,Brigade Road,Desserts,300.0,INR,3.5,17
5894,Surya Bakery,Bengaluru,Brigade Road,Bakery,200.0,INR,3.5,21
5896,Jai Mataji Farshan and Sweets,Bengaluru,Brigade Road,"Mithai, Street Food",150.0,INR,0.0,0
5898,Robin Brown Ice Cream,Bengaluru,Brigade Road,Ice Cream,200.0,INR,0.0,0
5900,Up Bhavan,Bengaluru,Brigade Road,"Mithai, Street Food",150.0,INR,3.4,6
5901,Ice N Spice,Bengaluru,Brigade Road,Desserts,200.0,INR,3.7,17
5902,Mishra Pedha,Bengaluru,Brigade Road,"Mithai, Bakery",300.0,INR,3.3,4
5903,South Calcutta Sweets & Chat,Bengaluru,Brigade Road,"Street Food, Desserts",200.0,INR,0.0,0
5905,Me And My Cake,Bengaluru,Brigade Road,"Bakery, Desserts",500.0,INR,0.0,0
5906,Sapna's Magic Oven,Bengaluru,Brigade Road,Bakery,200.0,INR,0.0,0
5911,Delhi Bhavan,Bengaluru,Brigade Road,"Street Food, Mithai",150.0,INR,3.4,11
5912,S R & Sons Bakery,Bengaluru,Brigade Road,Bakery,100.0,INR,3.5,10
5913,Deli Counter - Gateway Hotel,Bengaluru,Brigade Road,Bakery,500.0,INR,3.5,6
5914,Rage Chocolatier,Bengaluru,Brigade Road,Desserts,400.0,INR,0.0,0
5915,Brea,Bengaluru,Brigade Road,Bakery,300.0,INR,3.2,7
5919,Arya S.L.Bakery,Bengaluru,Brigade Road,"Bakery, Juices, Fast Food",200.0,INR,0.0,0
5921,Lake N Bake,Bengaluru,Brigade Road,"Bakery, Beverages",300.0,INR,0.0,0
5922,Arya Bhavan Sweets,Bengaluru,Brigade Road,"Mithai, Street Food, North Indian",300.0,INR,3.2,6
5923,Thanco's Natural Ice Cream,Bengaluru,Brigade Road,"Ice Cream, Desserts",450.0,INR,0.0,0
5926,Sweet Truth,Bengaluru,Brigade Road,"Bakery, Desserts",500.0,INR,4.1,49
5927,The Belgian Waffle Co.,Bengaluru,Brigade Road,"Desserts, Beverages",350.0,INR,3.7,73
5928,Ganache - The Ritz-Carlton,Bengaluru,Brigade Road,Bakery,600.0,INR,3.9,49
5932,Thom's Bakery,Bengaluru,Brigade Road,"Bakery, Fast Food",200.0,INR,4.1,211
5938,Priya Bakery,Bengaluru,Brigade Road,"Bakery, Beverages",150.0,INR,0.0,0
5939,Udupi Anand Bhavan Sweets,Bengaluru,Brigade Road,Mithai,300.0,INR,0.0,0
5941,Cafe Coffee Day,Bengaluru,Brigade Road,"Cafe, Fast Food",900.0,INR,0.0,0
5945,Hae Kum Gang,Bengaluru,Brigade Road,"Korean, Chinese, Japanese",1100.0,INR,4.4,1187
5946,Arbor Brewing Company,Bengaluru,Brigade Road,"American, Continental, Salad",2000.0,INR,4.5,8375
5947,The Permit Room,Bengaluru,Brigade Road,South Indian,1500.0,INR,4.5,1573
5948,ShakesBierre,Bengaluru,Brigade Road,"Asian, Continental, European, North Indian",1500.0,INR,4.4,256
5950,Empire Restaurant,Bengaluru,Brigade Road,"North Indian, Mughlai, South Indian, Chinese",750.0,INR,4.4,2090
5951,The Barn - Bar & Kitchen,Bengaluru,Brigade Road,"American, North Indian, Chinese",1500.0,INR,4.2,240
5955,Plan B,Bengaluru,Brigade Road,"American, Continental, Bbq, Steak",1200.0,INR,4.2,4422
5957,Pecos Classic,Bengaluru,Brigade Road,Finger Food,1100.0,INR,4.1,548
5958,Guzzlers Inn,Bengaluru,Brigade Road,"North Indian, Chinese",1100.0,INR,4.0,949
5963,Pizza Hut,Bengaluru,Brigade Road,"Pizza, Fast Food",750.0,INR,3.9,387
5964,Fusion Lounge,Bengaluru,Brigade Road,Finger Food,1500.0,INR,2.0,395
5972,Yak's Kitchen,Bengaluru,Brigade Road,"Chinese, Tibetan, Momos",400.0,INR,4.0,162
5981,MoXa Bistro,Bengaluru,Brigade Road,"Continental, Italian, North Indian, Pizza",1500.0,INR,3.9,36
5983,Flame Pub & Restaurant - Brigade Garden,Bengaluru,Brigade Road,"North Indian, South Indian, Continental, Chinese",1900.0,INR,2.9,24
5985,Masala Kitchen,Bengaluru,Brigade Road,North Indian,700.0,INR,0.0,0
5986,Hotel Shangrila,Bengaluru,Brigade Road,"Chinese, Thai, Momos",600.0,INR,3.7,125
5992,Cafe Coffee Day,Bengaluru,Brigade Road,"Cafe, Fast Food",900.0,INR,3.0,17
5995,The Chevron Brigade,Bengaluru,Brigade Road,"Fast Food, Biryani, Chinese, Seafood",1200.0,INR,3.3,4
6000,By Chance,Bengaluru,Brigade Road,"North Indian, Continental, Chinese, Italian",1100.0,INR,0.0,0
6003,KFC,Bengaluru,Brigade Road,"Burger, Fast Food",450.0,INR,3.8,191
6006,Taste Of Tibet,Bengaluru,Brigade Road,"Tibetan, Chinese, Momos",300.0,INR,4.0,336
6010,Subway,Bengaluru,Brigade Road,"Salad, Fast Food",600.0,INR,2.7,61
6011,Aaha Andhra,Bengaluru,Brigade Road,"Andhra, Biryani, North Indian",900.0,INR,3.5,15
6020,Bihari Hotel,Bengaluru,Brigade Road,Bihari,200.0,INR,0.0,0
6021,Indira Canteen,Bengaluru,Brigade Road,South Indian,300.0,INR,0.0,0
6022,DeCafe,Bengaluru,Brigade Road,"Salad, Sandwich, Tea, Coffee",300.0,INR,0.0,0
6025,Kerala Home Food,Bengaluru,Brigade Road,Kerala,300.0,INR,0.0,0
6033,Sri Udupi Grand,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese",200.0,INR,0.0,0
6034,Chinese Corner,Bengaluru,Brigade Road,Chinese,200.0,INR,3.1,5
6036,Burger King,Bengaluru,Brigade Road,"Burger, Fast Food, Beverages",600.0,INR,3.5,89
6039,The 13th Floor,Bengaluru,Brigade Road,"Asian, North Indian, Thai",1700.0,INR,4.4,4575
6042,Communiti,Bengaluru,Brigade Road,"Continental, Bbq, Salad",1500.0,INR,4.7,3894
6044,Skyye,Bengaluru,Brigade Road,Continental,2500.0,INR,4.2,3116
6045,KazÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Bengaluru,Brigade Road,"Asian, Japanese, Thai",3000.0,INR,4.4,858
6049,Yauatcha,Bengaluru,Brigade Road,"Chinese, Asian, Cantonese, Tea",2800.0,INR,4.6,2339
6053,Farzi Cafe,Bengaluru,Brigade Road,Modern Indian,1500.0,INR,4.4,2392
6055,Hard Rock Cafe,Bengaluru,Brigade Road,"American, Bbq",2500.0,INR,4.5,5262
6056,Karavalli - The Gateway Hotel,Bengaluru,Brigade Road,"Mangalorean, Konkan, Seafood, Kerala",3500.0,INR,4.5,674
6058,Bangalore Brew Works,Bengaluru,Brigade Road,"Continental, Italian",1700.0,INR,4.2,2212
6063,Toast & Tonic,Bengaluru,Brigade Road,"European, Asian",1500.0,INR,4.6,1082
6064,The Bar Stock Exchange,Bengaluru,Brigade Road,"Continental, Chinese, North Indian, Finger Food",1300.0,INR,4.3,606
6069,Samarkand,Bengaluru,Brigade Road,"North Indian, Mughlai",1600.0,INR,4.1,2044
6072,Spice Terrace - JW Marriott,Bengaluru,Brigade Road,"North Indian, Seafood",3000.0,INR,4.3,755
6073,Carnatic,Bengaluru,Brigade Road,"South Indian, Kerala, Andhra, Biryani, Chettinad, Konkan, Mangalorean",1000.0,INR,4.2,167
6074,SkyDeck By Sherlock's,Bengaluru,Brigade Road,"Continental, Chinese, Finger Food, North Indian",1500.0,INR,4.2,1418
6078,Koshy's,Bengaluru,Brigade Road,"South Indian, North Indian, Chinese, Beverages",700.0,INR,3.9,2322
6079,Sanchez,Bengaluru,Brigade Road,"Mexican, Tex-Mex",1500.0,INR,4.3,1028
6080,1Q1,Bengaluru,Brigade Road,"Asian, Japanese, Thai, Malaysian, Vietnamese, Korean, Chinese",2500.0,INR,4.3,595
6085,Harima,Bengaluru,Brigade Road,Japanese,2000.0,INR,4.3,666
6086,Caperberry,Bengaluru,Brigade Road,"Spanish, Italian, Mediterranean, European, Salad",2200.0,INR,4.6,1423
6089,Meghana Foods,Bengaluru,Brigade Road,"Biryani, Andhra, North Indian, Seafood",600.0,INR,4.3,2177
6092,Sotally Tober,Bengaluru,Brigade Road,"Asian, Burger, Chinese, Finger Food",1200.0,INR,4.4,282
6094,Tiamo - Conrad Bengaluru,Bengaluru,Brigade Road,"Italian, Mediterranean",2500.0,INR,4.2,149
6098,Tree Tops Bar & Kitchen,Bengaluru,Brigade Road,"North Indian, Chinese, Continental, Italian",1000.0,INR,4.4,189
6104,Chianti,Bengaluru,Brigade Road,Italian,1500.0,INR,4.5,340
6105,Alba - JW Marriott Bengaluru,Bengaluru,Brigade Road,Italian,4000.0,INR,4.5,583
6109,Bang - The Ritz-Carlton,Bengaluru,Brigade Road,Finger Food,3000.0,INR,4.2,484
6112,Easy Tiger,Bengaluru,Brigade Road,"Finger Food, Continental",1100.0,INR,4.3,2319
6114,Capri Gastrobar,Bengaluru,Brigade Road,"Mediterranean, Italian, Asian",1200.0,INR,4.3,284
6117,Salvadores,Bengaluru,Brigade Road,"Mediterranean, Continental, French, Italian",2000.0,INR,4.4,186
6118,Cafe Noir,Bengaluru,Brigade Road,"European, French, Salad",1500.0,INR,4.2,2074
6119,Bangalore Pub Exchange,Bengaluru,Brigade Road,"Continental, Finger Food, Pizza, North Indian",1000.0,INR,4.1,209
6121,Sriracha,Bengaluru,Brigade Road,"Thai, Chinese, Indonesian, Asian, Momos",1500.0,INR,4.3,687
6122,Russh Gastropub,Bengaluru,Brigade Road,"Continental, Italian, Burger",1100.0,INR,4.2,1279
6131,RS Shiv Sagar,Bengaluru,Brigade Road,"Chinese, North Indian, Fast Food, Street Food, Desserts",500.0,INR,4.1,530
6132,Republic Of Noodles - Lemon Tree Premier,Bengaluru,Brigade Road,"Malaysian, Singaporean, Thai",1800.0,INR,4.5,550
6136,Mahjong Room - WelcomHotel Bengaluru,Bengaluru,Brigade Road,Chinese,1200.0,INR,4.6,116
6141,Mikusu - Conrad Bengaluru,Bengaluru,Brigade Road,"Japanese, Chinese, Thai",3000.0,INR,4.1,80
6144,Kebabs & Kurries - ITC Gardenia,Bengaluru,Brigade Road,"North Indian, Mughlai",3500.0,INR,4.3,355
6147,Coconut Grove,Bengaluru,Brigade Road,"South Indian, Chettinad, Kerala, Seafood",1200.0,INR,3.9,680
6149,Smaaash,Bengaluru,Brigade Road,"North Indian, Pizza, Chinese",1500.0,INR,4.2,538
6151,Edo Restaurant & Bar - ITC Gardenia,Bengaluru,Brigade Road,Japanese,4000.0,INR,4.3,231
6152,Hamza,Bengaluru,Brigade Road,"North Indian, Chinese",500.0,INR,3.9,161
6154,Roomali,Bengaluru,Brigade Road,North Indian,1300.0,INR,4.0,171
6155,Riwaz - The Ritz-Carlton,Bengaluru,Brigade Road,North Indian,4000.0,INR,4.1,270
6156,Slo' Food Co.2,Bengaluru,Brigade Road,"European, North Indian, South Indian, Seafood, Salad, Asian, Grill",2000.0,INR,3.7,42
6160,My Space - WelcomeHotel Bengaluru,Bengaluru,Brigade Road,Finger Food,2000.0,INR,3.9,23
6161,Chin Lung Resto Bar,Bengaluru,Brigade Road,"North Indian, Chinese, Fast Food",1000.0,INR,3.9,378
6166,Indian Durbar - Conrad Bengaluru,Bengaluru,Brigade Road,North Indian,3000.0,INR,3.9,48
6170,Memories of China - Taj MG Road Bengaluru,Bengaluru,Brigade Road,"Chinese, Momos",3000.0,INR,4.3,449
6171,Fuel Resto Bar,Bengaluru,Brigade Road,"Finger Food, Mediterranean, North Indian",2000.0,INR,4.2,38
6173,The Lantern Restaurant & Bar - The Ritz-Carlton...,Bengaluru,Brigade Road,Chinese,3500.0,INR,4.4,424
6183,Matsuri - The Chancery Hotel,Bengaluru,Brigade Road,Japanese,1800.0,INR,4.4,183
